,California,Florida,New York,Arizona,Massachusetts,Texas,Colorado,New Jersey,Georgia,Nevada,North Carolina,Montana,Tennessee,Illinois,Oregon,Minnesota,the District of Columbia,New Hampshire,Washington,Michigan,Connecticut,Missouri,Hawaii,Ohio,Utah,Virginia,Idaho,Vermont,Alabama,Rhode Island,Kansas,South Carolina,Maryland,New Mexico,Wisconsin,Pennsylvania,Nebraska,Arkansas,Alaska,Kentucky,West Virginia,South Dakota,Indiana,Maine,Wyoming,Mississippi,Delaware,Iowa,Oklahoma,Louisiana,North Dakota
2008-12-01,358645.0,192924.0,262567.0,194996.0,331864.0,142309.0,240518.0,349559.0,165376.0,217717.0,174752.0,222256.0,147326.0,209799.0,267174.0,198804.0,438053.0,239425.0,290237.0,123243.0,292179.0,139677.0,515443.0,127307.0,246745.0,254172.0,193584.0,234728.0,134890.0,267483.0,126704.0,169325.0,312784.0,188968.0,164203.0,174654.0,128755.0,110927.0,243650.0,117429.0,93346.0,158059.0,122174.0,204109.0,206214.0,114621.0,257894.0,124376.0,107238.0,156570.0,
2009-01-01,351485.0,188909.0,261092.0,189665.0,329714.0,141790.0,239706.0,347425.0,163286.0,210747.0,173845.0,222171.0,146785.0,206486.0,264871.0,197104.0,437752.0,238601.0,287570.0,120902.0,290256.0,139054.0,512537.0,126412.0,243990.0,252317.0,191522.0,234562.0,134477.0,263715.0,126252.0,168120.0,309608.0,188398.0,162525.0,173850.0,128261.0,110556.0,243415.0,117342.0,93612.0,158363.0,121810.0,202745.0,206276.0,114294.0,256602.0,124175.0,107052.0,156224.0,167370.0
2009-02-01,346993.0,185445.0,259862.0,186941.0,327565.0,141647.0,239344.0,345603.0,161549.0,205944.0,173279.0,221704.0,146404.0,204122.0,262177.0,195503.0,438183.0,237463.0,284702.0,118644.0,289238.0,138670.0,508114.0,125464.0,241452.0,250613.0,189138.0,234372.0,133941.0,260322.0,126092.0,167150.0,306002.0,187676.0,161578.0,173429.0,128041.0,110097.0,243861.0,117326.0,93785.0,158290.0,121500.0,201604.0,206148.0,113961.0,255227.0,123908.0,106766.0,156172.0,167539.0
2009-03-01,342932.0,182102.0,258753.0,183921.0,325316.0,141654.0,239074.0,343688.0,160017.0,200693.0,172817.0,221388.0,145995.0,201638.0,259619.0,193518.0,437880.0,236550.0,281757.0,116539.0,287588.0,138371.0,504345.0,124695.0,238892.0,248939.0,186737.0,234064.0,133452.0,256949.0,126021.0,166388.0,302336.0,186195.0,160696.0,173262.0,128350.0,109630.0,244442.0,117259.0,93960.0,158138.0,121373.0,200387.0,205656.0,113719.0,253606.0,123706.0,106588.0,156130.0,167532.0
2009-04-01,338854.0,178710.0,257827.0,180649.0,323499.0,141741.0,238853.0,341006.0,158292.0,195520.0,172284.0,220857.0,145418.0,200424.0,256742.0,191846.0,434723.0,234574.0,277750.0,114870.0,286175.0,138038.0,500122.0,124257.0,237129.0,247521.0,184344.0,233591.0,132777.0,254638.0,126259.0,165637.0,298645.0,185097.0,160728.0,173131.0,128598.0,109175.0,244694.0,117125.0,93780.0,157661.0,121202.0,199389.0,204988.0,113577.0,252153.0,123616.0,106453.0,156345.0,167333.0
2009-05-01,334861.0,175474.0,256945.0,176849.0,322449.0,141770.0,238512.0,338339.0,156536.0,189041.0,171528.0,220361.0,144669.0,198533.0,254302.0,190626.0,430821.0,232740.0,274430.0,113404.0,283699.0,137578.0,495797.0,123985.0,235096.0,246269.0,182147.0,233409.0,132171.0,252466.0,126396.0,164707.0,295271.0,184071.0,160272.0,172815.0,128983.0,108856.0,244142.0,116897.0,93574.0,157244.0,121050.0,197197.0,204480.0,113360.0,250345.0,123568.0,106576.0,156405.0,166883.0
2009-06-01,331578.0,172431.0,255928.0,173958.0,321797.0,141730.0,238134.0,335715.0,154940.0,182559.0,170715.0,219495.0,143950.0,197260.0,251829.0,189919.0,428644.0,231406.0,271665.0,112052.0,281506.0,136942.0,490230.0,123716.0,233256.0,245053.0,180321.0,233003.0,131525.0,250789.0,126559.0,163547.0,292749.0,184311.0,159843.0,172411.0,129102.0,108639.0,243627.0,116683.0,93368.0,156825.0,120910.0,195586.0,204124.0,113054.0,248880.0,123445.0,106754.0,156479.0,166379.0
2009-07-01,329358.0,169970.0,254896.0,171526.0,321281.0,141749.0,237530.0,333419.0,153707.0,176321.0,169950.0,218511.0,143289.0,195974.0,249395.0,189376.0,425755.0,230392.0,269919.0,110964.0,279162.0,136256.0,485216.0,123325.0,231563.0,243959.0,178479.0,232211.0,130939.0,248984.0,126609.0,162586.0,290126.0,183831.0,159217.0,172002.0,129242.0,108390.0,243103.0,116447.0,93127.0,156322.0,120607.0,193856.0,203736.0,112813.0,247654.0,123368.0,106917.0,156346.0,166066.0
2009-08-01,327379.0,167611.0,253767.0,169222.0,320726.0,141539.0,237018.0,331484.0,152660.0,171794.0,169036.0,217362.0,142795.0,194770.0,247536.0,188887.0,423500.0,229455.0,268216.0,109820.0,277756.0,135705.0,481809.0,122901.0,229959.0,242832.0,176694.0,231010.0,130305.0,247708.0,126626.0,161889.0,287905.0,183585.0,158808.0,171498.0,129316.0,108051.0,242662.0,116245.0,92968.0,155877.0,120281.0,193319.0,203100.0,112462.0,246928.0,123251.0,107072.0,156037.0,166385.0
2009-09-01,325894.0,165448.0,252908.0,167131.0,320432.0,141331.0,236617.0,329874.0,151609.0,168287.0,168272.0,216279.0,142379.0,192832.0,246270.0,188173.0,420471.0,228316.0,266767.0,108837.0,276424.0,135180.0,476901.0,122535.0,228384.0,241770.0,174734.0,230011.0,129720.0,246989.0,126581.0,161236.0,285334.0,182572.0,158286.0,171055.0,129593.0,107660.0,242212.0,116010.0,92085.0,155409.0,119950.0,192641.0,202428.0,112090.0,246193.0,123141.0,107184.0,155703.0,166878.0
2009-10-01,325378.0,163686.0,252265.0,164853.0,320153.0,141065.0,236477.0,328770.0,150515.0,166156.0,167660.0,215671.0,142076.0,191073.0,245372.0,187295.0,417434.0,227396.0,265866.0,107637.0,275400.0,134816.0,471488.0,122294.0,226956.0,240871.0,173130.0,229385.0,129254.0,246640.0,126610.0,160620.0,283599.0,182575.0,157763.0,170794.0,129999.0,107317.0,241768.0,115866.0,91225.0,155072.0,119675.0,191964.0,201771.0,111654.0,245564.0,123014.0,107201.0,155377.0,167232.0
2009-11-01,327115.0,162677.0,251892.0,164521.0,320305.0,141196.0,236612.0,328057.0,149540.0,164404.0,167291.0,215060.0,141787.0,189395.0,244478.0,186449.0,416942.0,226929.0,265463.0,106690.0,273793.0,134770.0,467025.0,121982.0,226062.0,240523.0,171859.0,228845.0,128878.0,246869.0,126642.0,160167.0,282292.0,182146.0,157169.0,170809.0,130297.0,107185.0,241834.0,115769.0,90275.0,154770.0,119544.0,191167.0,201045.0,111339.0,244878.0,122930.0,107355.0,155325.0,166960.0
2009-12-01,329744.0,161829.0,251619.0,164601.0,321100.0,141339.0,236913.0,327883.0,148767.0,162463.0,166860.0,214471.0,141592.0,188847.0,243736.0,186089.0,419090.0,226765.0,265063.0,105809.0,272396.0,134930.0,467180.0,121702.0,225354.0,240639.0,171273.0,228462.0,128564.0,246986.0,126600.0,159914.0,281535.0,181777.0,156734.0,170940.0,130733.0,107159.0,242213.0,115790.0,90059.0,154735.0,119488.0,190807.0,200619.0,111095.0,244106.0,122866.0,107480.0,155071.0,166735.0
2010-01-01,331920.0,161155.0,251397.0,164624.0,322431.0,141337.0,237592.0,327853.0,147966.0,161618.0,166467.0,213567.0,141498.0,187939.0,242905.0,185952.0,421575.0,226853.0,263685.0,105310.0,271003.0,134928.0,469309.0,121407.0,224497.0,241167.0,170184.0,228128.0,128406.0,248258.0,126511.0,159790.0,281232.0,181569.0,156686.0,171250.0,131223.0,107295.0,243064.0,115759.0,90019.0,154891.0,119423.0,190533.0,200381.0,110983.0,243686.0,122880.0,107685.0,155080.0,166733.0
2010-02-01,332303.0,160528.0,251428.0,163398.0,324015.0,141308.0,238263.0,327944.0,147317.0,160744.0,166014.0,212878.0,141418.0,187593.0,242272.0,186145.0,421637.0,226567.0,262393.0,104714.0,270518.0,134659.0,473880.0,121361.0,223693.0,241600.0,169431.0,227948.0,128277.0,249337.0,126323.0,159556.0,280610.0,181625.0,156916.0,171636.0,131643.0,107381.0,243116.0,115729.0,90123.0,154955.0,119479.0,190544.0,200466.0,110941.0,243571.0,122959.0,107799.0,155095.0,166728.0
2010-03-01,333509.0,160155.0,251508.0,162230.0,325105.0,141396.0,238785.0,327756.0,146824.0,159984.0,165701.0,212661.0,141449.0,186345.0,242158.0,186769.0,420722.0,226027.0,261272.0,104405.0,270716.0,134632.0,475745.0,121300.0,223011.0,242043.0,168233.0,228077.0,127943.0,250541.0,126421.0,159236.0,280304.0,181974.0,157243.0,172184.0,131685.0,107500.0,243326.0,115804.0,90423.0,155091.0,119507.0,191112.0,200527.0,110855.0,243570.0,123223.0,108014.0,155366.0,166467.0
2010-04-01,335004.0,159785.0,251982.0,161895.0,326312.0,141700.0,238796.0,327569.0,146692.0,158561.0,165610.0,212576.0,141506.0,186783.0,241931.0,187362.0,422550.0,225329.0,261644.0,104316.0,271769.0,134877.0,478599.0,121360.0,222746.0,242521.0,167641.0,228172.0,127497.0,250245.0,126519.0,159062.0,280069.0,181425.0,157527.0,172650.0,132168.0,107559.0,243475.0,115969.0,90722.0,155224.0,119721.0,192287.0,200696.0,110704.0,243230.0,123435.0,108309.0,155435.0,166165.0
2010-05-01,336600.0,159230.0,252365.0,161155.0,326913.0,141938.0,238289.0,327152.0,146507.0,157274.0,165586.0,212904.0,141599.0,186219.0,241088.0,187828.0,427305.0,224900.0,262027.0,104550.0,272415.0,135093.0,478826.0,121360.0,222334.0,242846.0,166965.0,228294.0,126999.0,249617.0,126726.0,159039.0,280375.0,180933.0,157663.0,172891.0,132412.0,107639.0,244175.0,116131.0,90986.0,155532.0,119753.0,193192.0,201010.0,110494.0,242996.0,123568.0,108611.0,155615.0,166176.0
2010-06-01,335879.0,158374.0,252934.0,160225.0,327454.0,141910.0,237442.0,326515.0,146150.0,156897.0,165399.0,212808.0,141523.0,186847.0,239770.0,187574.0,431491.0,224563.0,261515.0,104795.0,272860.0,134870.0,481792.0,121308.0,221307.0,242641.0,165412.0,228282.0,126533.0,249236.0,126748.0,158844.0,280103.0,179712.0,157393.0,172824.0,132414.0,107600.0,244376.0,116073.0,91240.0,155684.0,119801.0,192725.0,201237.0,110295.0,242751.0,123469.0,108675.0,155762.0,166464.0
2010-07-01,334160.0,157219.0,253167.0,157769.0,326928.0,141515.0,236371.0,325422.0,145210.0,156265.0,164833.0,212601.0,141306.0,184839.0,238243.0,186975.0,432959.0,224544.0,259606.0,104603.0,272229.0,134345.0,483024.0,120985.0,219603.0,241659.0,163458.0,228647.0,125882.0,249119.0,126508.0,158348.0,279038.0,178577.0,156834.0,172417.0,131505.0,107360.0,244552.0,115922.0,91412.0,155746.0,119656.0,191504.0,201083.0,109958.0,242292.0,123272.0,108462.0,155692.0,167124.0
2010-08-01,331707.0,155816.0,252871.0,156024.0,326013.0,140887.0,235227.0,323812.0,143994.0,155398.0,164130.0,212137.0,140951.0,183691.0,236465.0,185589.0,433177.0,224607.0,256942.0,104153.0,271206.0,133618.0,484441.0,120556.0,217442.0,240484.0,161563.0,229010.0,125201.0,248834.0,125966.0,157750.0,276898.0,177413.0,155694.0,171797.0,130504.0,107105.0,244764.0,115727.0,91652.0,155782.0,119388.0,190299.0,200750.0,109546.0,241054.0,122994.0,108191.0,155481.0,167782.0
2010-09-01,329564.0,154344.0,252129.0,153663.0,323958.0,140232.0,234065.0,321714.0,142369.0,153903.0,163374.0,211803.0,140506.0,181512.0,234118.0,183778.0,431242.0,224882.0,254534.0,103363.0,269665.0,132778.0,484705.0,120000.0,215851.0,239377.0,159619.0,229116.0,124623.0,247526.0,125300.0,157003.0,274574.0,176355.0,154212.0,170925.0,129502.0,106657.0,244732.0,115571.0,91276.0,155677.0,118878.0,189549.0,200365.0,109033.0,239669.0,122657.0,107868.0,155304.0,168619.0
2010-10-01,327227.0,152824.0,250969.0,152181.0,322008.0,139612.0,233027.0,319351.0,140983.0,152665.0,162664.0,211338.0,139978.0,180095.0,231873.0,181859.0,429569.0,224443.0,251880.0,102573.0,267372.0,131854.0,485062.0,119388.0,214312.0,238469.0,157723.0,229279.0,124173.0,245862.0,124831.0,156228.0,272481.0,174613.0,152775.0,169962.0,128675.0,106247.0,244407.0,115398.0,90788.0,155623.0,118338.0,188678.0,200198.0,108522.0,237708.0,122244.0,107436.0,155157.0,169055.0
2010-11-01,325309.0,151298.0,249923.0,150281.0,320283.0,138978.0,232075.0,317186.0,139461.0,152071.0,161923.0,210518.0,139444.0,177779.0,229886.0,180226.0,426493.0,223435.0,249433.0,101627.0,264663.0,130907.0,487058.0,118638.0,212508.0,237513.0,155690.0,229410.0,123564.0,244245.0,124419.0,155460.0,270397.0,172827.0,151438.0,168928.0,127907.0,105701.0,243683.0,115015.0,90190.0,155552.0,117737.0,187693.0,199829.0,108149.0,235906.0,121861.0,106795.0,154898.0,169343.0
2010-12-01,324126.0,149879.0,248875.0,148607.0,319668.0,138467.0,231147.0,315244.0,138118.0,151292.0,161218.0,209454.0,138856.0,175746.0,227949.0,178253.0,426246.0,222314.0,247024.0,100783.0,262209.0,130020.0,487730.0,117816.0,210203.0,236840.0,153913.0,229681.0,122843.0,243374.0,124003.0,154553.0,268314.0,171302.0,150363.0,168007.0,127444.0,105230.0,243389.0,114554.0,90035.0,155518.0,117281.0,186504.0,199556.0,108048.0,234387.0,121466.0,106335.0,154270.0,169430.0
2011-01-01,323164.0,148417.0,248255.0,146655.0,318934.0,138013.0,230410.0,313735.0,136723.0,149704.0,160467.0,208255.0,138162.0,173952.0,226105.0,176497.0,424832.0,221489.0,245068.0,99850.0,261157.0,129245.0,488641.0,117076.0,208206.0,236231.0,152309.0,229451.0,122107.0,242534.0,123579.0,153534.0,266467.0,171121.0,149335.0,167233.0,127275.0,104830.0,243049.0,113937.0,89900.0,155433.0,116840.0,186468.0,199420.0,108060.0,233065.0,121186.0,106045.0,153232.0,169450.0
2011-02-01,322122.0,147068.0,247744.0,144865.0,317657.0,137549.0,229710.0,312198.0,135672.0,147654.0,159790.0,206916.0,137584.0,172562.0,224095.0,174594.0,424693.0,221466.0,243577.0,99127.0,260710.0,128583.0,488047.0,116382.0,206388.0,235578.0,150683.0,229218.0,121524.0,242050.0,123259.0,152366.0,265640.0,171067.0,148271.0,166624.0,127249.0,104557.0,242607.0,113386.0,89773.0,155171.0,116445.0,186911.0,199481.0,108002.0,231915.0,120860.0,105897.0,152231.0,169549.0
2011-03-01,320281.0,145645.0,247462.0,143570.0,315843.0,137134.0,229034.0,310562.0,134533.0,145532.0,159074.0,205820.0,137030.0,171599.0,221899.0,173432.0,423647.0,221016.0,241689.0,98473.0,259649.0,127804.0,488051.0,115884.0,205279.0,234774.0,149578.0,228868.0,121162.0,240955.0,122839.0,151537.0,265410.0,171128.0,147328.0,166172.0,127171.0,104395.0,241777.0,112902.0,89535.0,154982.0,116119.0,187558.0,199565.0,107865.0,230407.0,120527.0,105629.0,151387.0,169865.0
2011-04-01,318513.0,144313.0,246929.0,141833.0,314493.0,136753.0,228295.0,308582.0,133183.0,143522.0,158293.0,205261.0,136684.0,170217.0,219815.0,172014.0,423751.0,220513.0,239641.0,97877.0,258373.0,127023.0,485588.0,115342.0,204071.0,234077.0,148015.0,228839.0,120843.0,239592.0,122355.0,150711.0,264876.0,170306.0,146346.0,165610.0,126689.0,104195.0,240817.0,112568.0,89384.0,154643.0,115831.0,187302.0,199497.0,107662.0,228879.0,120187.0,105339.0,150965.0,170320.0
2011-05-01,315580.0,142966.0,246402.0,140264.0,313360.0,136462.0,227238.0,306377.0,131509.0,142264.0,157562.0,204966.0,136263.0,169430.0,218132.0,170659.0,423488.0,219325.0,236479.0,97357.0,256767.0,126261.0,483312.0,114854.0,203242.0,233375.0,146755.0,228488.0,120604.0,237540.0,122082.0,149967.0,263663.0,169215.0,145491.0,164961.0,126481.0,103894.0,240274.0,112288.0,89270.0,154466.0,115540.0,186884.0,199150.0,107561.0,227066.0,119878.0,105035.0,150630.0,170249.0
2011-06-01,313764.0,141813.0,245557.0,138472.0,312680.0,136093.0,226399.0,304076.0,130009.0,140580.0,156914.0,204790.0,135919.0,168139.0,217082.0,169254.0,423324.0,218359.0,234151.0,96841.0,255894.0,125670.0,480359.0,114387.0,202159.0,232741.0,145910.0,228290.0,120309.0,236060.0,121888.0,149229.0,262319.0,167947.0,144741.0,164112.0,126319.0,103668.0,240231.0,112011.0,89362.0,154496.0,115281.0,186657.0,198401.0,107381.0,225549.0,119648.0,104816.0,150495.0,169654.0
2011-07-01,312089.0,140747.0,244836.0,137495.0,311864.0,135948.0,225571.0,301631.0,128851.0,139557.0,156355.0,204361.0,135547.0,167639.0,216218.0,168083.0,423711.0,217003.0,231945.0,96530.0,254456.0,125200.0,478472.0,114112.0,201457.0,232038.0,145836.0,228038.0,119991.0,234326.0,121711.0,148720.0,260682.0,167280.0,143961.0,163336.0,126402.0,103547.0,240359.0,111767.0,89392.0,154575.0,115171.0,186622.0,197908.0,107444.0,224489.0,119501.0,104800.0,150389.0,169086.0
2011-08-01,310075.0,139980.0,244132.0,136910.0,310994.0,135823.0,225195.0,299595.0,128141.0,137681.0,155748.0,204345.0,135244.0,166464.0,215348.0,167265.0,422941.0,216134.0,230434.0,96417.0,252743.0,124666.0,476082.0,113892.0,201187.0,231515.0,145710.0,227799.0,119674.0,232956.0,121395.0,148236.0,258999.0,166798.0,143439.0,162734.0,126454.0,103534.0,240470.0,111562.0,89483.0,154694.0,115257.0,186389.0,197785.0,107365.0,223467.0,119418.0,104890.0,150308.0,169014.0
2011-09-01,307594.0,139413.0,243504.0,136586.0,309474.0,135772.0,225006.0,297824.0,127674.0,136853.0,155242.0,204377.0,134938.0,165458.0,214580.0,166465.0,422700.0,215275.0,228544.0,96395.0,250653.0,124254.0,474009.0,113618.0,200407.0,230825.0,145481.0,227513.0,119301.0,231370.0,121049.0,147728.0,257153.0,166490.0,143012.0,162332.0,126358.0,103541.0,240307.0,111351.0,89367.0,154604.0,115343.0,185923.0,198020.0,107278.0,222017.0,119402.0,105055.0,150110.0,169122.0
2011-10-01,305068.0,139152.0,242852.0,136595.0,307568.0,135587.0,224902.0,296207.0,127279.0,136087.0,154604.0,204592.0,134572.0,163484.0,213496.0,165664.0,421577.0,214918.0,226778.0,96327.0,248538.0,123698.0,473120.0,113251.0,199658.0,230143.0,145399.0,227352.0,118916.0,229808.0,120642.0,147204.0,256036.0,166080.0,142533.0,161966.0,126408.0,103588.0,240240.0,111115.0,89277.0,154650.0,115332.0,185348.0,197919.0,106958.0,220291.0,119381.0,104875.0,150017.0,169369.0
2011-11-01,304407.0,139031.0,242117.0,136529.0,305764.0,135306.0,224932.0,294364.0,126873.0,135600.0,153996.0,204658.0,134241.0,162257.0,212212.0,164740.0,421216.0,214174.0,225156.0,96117.0,246945.0,123255.0,471360.0,112862.0,198830.0,229622.0,145389.0,227682.0,118399.0,227725.0,120341.0,146704.0,255341.0,165646.0,142129.0,161564.0,126405.0,103581.0,240179.0,111045.0,89194.0,154760.0,115189.0,184784.0,198011.0,106786.0,219056.0,119434.0,104639.0,149845.0,169528.0
2011-12-01,303818.0,138981.0,241554.0,137362.0,304594.0,135015.0,225020.0,292469.0,126064.0,135023.0,153415.0,204710.0,133937.0,160440.0,210834.0,163809.0,419954.0,213449.0,223858.0,95879.0,245388.0,122710.0,471853.0,112512.0,198902.0,229488.0,145408.0,227889.0,118030.0,225962.0,120066.0,146540.0,254729.0,165220.0,141537.0,161174.0,126295.0,103525.0,240388.0,110990.0,89233.0,154942.0,114979.0,184174.0,198185.0,106682.0,217712.0,119508.0,104371.0,149500.0,169652.0
2012-01-01,303605.0,139045.0,241044.0,137902.0,303593.0,134929.0,225410.0,291112.0,125491.0,134865.0,153009.0,204909.0,133825.0,159540.0,209987.0,163156.0,420428.0,212564.0,222994.0,95695.0,244168.0,122378.0,472319.0,112060.0,198883.0,229527.0,145342.0,227957.0,117982.0,224955.0,119992.0,146563.0,253889.0,164909.0,141154.0,160848.0,125882.0,103499.0,241223.0,110984.0,89229.0,155102.0,114688.0,183484.0,198959.0,106611.0,216791.0,119490.0,104283.0,149235.0,169891.0
2012-02-01,303349.0,139151.0,240517.0,138868.0,302641.0,135178.0,225944.0,290247.0,124962.0,134589.0,152749.0,205009.0,133718.0,157874.0,209761.0,162892.0,419883.0,211986.0,221866.0,95588.0,243057.0,122167.0,473531.0,111626.0,199215.0,229875.0,145725.0,227858.0,118007.0,223866.0,120003.0,146859.0,253404.0,164664.0,140562.0,160611.0,125407.0,103547.0,241973.0,111008.0,89265.0,155232.0,114549.0,182620.0,199619.0,106521.0,215454.0,119476.0,104310.0,149037.0,170413.0
2012-03-01,303493.0,139465.0,240148.0,139412.0,302423.0,135624.0,226547.0,289960.0,125178.0,134257.0,152644.0,205495.0,133754.0,157672.0,210249.0,163340.0,421658.0,211253.0,221537.0,95926.0,242268.0,122259.0,475436.0,111376.0,199589.0,230295.0,146509.0,227656.0,118122.0,223020.0,120208.0,146866.0,253499.0,164379.0,140324.0,160513.0,125439.0,103750.0,243136.0,111134.0,89364.0,155211.0,114548.0,182030.0,200221.0,106392.0,215166.0,119496.0,104388.0,149274.0,171222.0
2012-04-01,304198.0,139856.0,240044.0,141298.0,302837.0,136027.0,227253.0,289228.0,125399.0,134047.0,152780.0,205920.0,133836.0,157351.0,211207.0,163995.0,421436.0,210873.0,221528.0,96345.0,241535.0,122580.0,476590.0,111337.0,200561.0,230664.0,147957.0,227587.0,117999.0,222242.0,120425.0,146894.0,253931.0,164141.0,140203.0,160542.0,125818.0,104056.0,243895.0,111359.0,89490.0,155215.0,114784.0,182022.0,200613.0,106352.0,214602.0,119628.0,104649.0,149624.0,172063.0
2012-05-01,305456.0,140329.0,240258.0,144012.0,303759.0,136451.0,228331.0,288495.0,125781.0,134433.0,152792.0,206529.0,133989.0,157657.0,212391.0,164695.0,422795.0,211216.0,222539.0,96984.0,240693.0,122931.0,478090.0,111318.0,201947.0,230963.0,149423.0,227425.0,117998.0,221726.0,120617.0,146761.0,254268.0,164267.0,140579.0,160623.0,126361.0,104474.0,244819.0,111492.0,89493.0,155326.0,115003.0,182346.0,201266.0,106358.0,214871.0,119826.0,104993.0,150029.0,173106.0
2012-06-01,307251.0,140827.0,240530.0,147072.0,304203.0,136863.0,229683.0,287357.0,126188.0,135829.0,152657.0,206983.0,134053.0,157564.0,213471.0,165471.0,425183.0,211993.0,223813.0,97637.0,239302.0,123097.0,475983.0,111263.0,203289.0,231095.0,150752.0,227448.0,117898.0,221265.0,120904.0,146624.0,254456.0,164334.0,140819.0,160574.0,126751.0,104810.0,244958.0,111502.0,89505.0,155471.0,115110.0,183043.0,202019.0,106363.0,214553.0,120022.0,105283.0,150300.0,174582.0
2012-07-01,309303.0,141487.0,240703.0,149876.0,304642.0,137362.0,231270.0,286349.0,126717.0,137295.0,152480.0,207570.0,134162.0,156968.0,214302.0,166332.0,430069.0,213099.0,225279.0,98480.0,238004.0,123045.0,475718.0,111246.0,204295.0,231287.0,152185.0,227518.0,117883.0,221005.0,121135.0,146366.0,254700.0,164466.0,141142.0,160396.0,127147.0,105014.0,244988.0,111495.0,89567.0,155738.0,115123.0,183648.0,202572.0,106408.0,214091.0,120262.0,105499.0,150333.0,175941.0
2012-08-01,311640.0,142284.0,240796.0,152612.0,304828.0,137721.0,232444.0,285251.0,127061.0,139320.0,152482.0,208439.0,134271.0,156337.0,215367.0,167282.0,435384.0,213381.0,226655.0,99215.0,237053.0,122994.0,475319.0,111289.0,205188.0,231323.0,154117.0,227629.0,117848.0,221085.0,121274.0,146127.0,254902.0,164385.0,141074.0,160192.0,127396.0,105184.0,244848.0,111426.0,89698.0,156041.0,115087.0,184049.0,202797.0,106356.0,212942.0,120405.0,105661.0,150424.0,177170.0
2012-09-01,314267.0,143259.0,240804.0,155772.0,304959.0,137929.0,233752.0,284601.0,127160.0,141138.0,152470.0,209161.0,134473.0,155554.0,216467.0,168313.0,440337.0,213430.0,227872.0,99781.0,236403.0,123092.0,478444.0,111335.0,206592.0,231591.0,155928.0,227609.0,117897.0,221082.0,121147.0,146152.0,255221.0,164732.0,141043.0,160002.0,127802.0,105416.0,245024.0,111500.0,89776.0,156488.0,115088.0,184029.0,203114.0,106143.0,211897.0,120613.0,105683.0,150460.0,178165.0
2012-10-01,317810.0,144399.0,240681.0,158531.0,305611.0,138091.0,235013.0,284381.0,127321.0,143050.0,152491.0,209991.0,134618.0,155798.0,217940.0,169582.0,445822.0,213461.0,229309.0,100398.0,236178.0,123049.0,481220.0,111339.0,208372.0,232269.0,157591.0,227326.0,117943.0,221202.0,121091.0,146292.0,255570.0,164760.0,140722.0,159883.0,127921.0,105630.0,245276.0,111529.0,89834.0,156923.0,115162.0,184005.0,203926.0,105856.0,210738.0,120932.0,105593.0,150508.0,179673.0
2012-11-01,321729.0,145589.0,240696.0,161262.0,307064.0,138453.0,236502.0,284599.0,127895.0,145142.0,152518.0,210895.0,134751.0,156107.0,218851.0,170943.0,451459.0,213681.0,231091.0,101021.0,236257.0,123198.0,485718.0,111295.0,210215.0,233408.0,158597.0,227041.0,118103.0,221958.0,121205.0,146472.0,256349.0,164977.0,140652.0,159804.0,128344.0,105855.0,245727.0,111599.0,89898.0,157277.0,115088.0,184550.0,204820.0,105686.0,209969.0,121297.0,105601.0,150392.0,181289.0
2012-12-01,327203.0,146963.0,240849.0,162874.0,309209.0,138965.0,237914.0,284949.0,128667.0,147406.0,152594.0,211843.0,134913.0,156364.0,220178.0,172250.0,457520.0,214157.0,232984.0,101570.0,236966.0,123352.0,489080.0,111271.0,212118.0,234405.0,160005.0,227048.0,118205.0,222698.0,121399.0,146540.0,257261.0,164599.0,140411.0,159846.0,128769.0,106082.0,245540.0,111588.0,89957.0,157724.0,115110.0,185155.0,205907.0,105692.0,209283.0,121674.0,105788.0,150232.0,183043.0
2013-01-01,332789.0,148532.0,241109.0,165029.0,310750.0,139649.0,239630.0,285805.0,129719.0,150219.0,152760.0,212544.0,135179.0,156889.0,221829.0,173526.0,458641.0,214218.0,234582.0,102176.0,237960.0,123888.0,491668.0,111298.0,213983.0,235523.0,161722.0,227340.0,118401.0,223246.0,121441.0,146617.0,258571.0,164352.0,140502.0,160007.0,129827.0,106407.0,246011.0,111650.0,90016.0,158296.0,115070.0,185573.0,206563.0,105722.0,209399.0,122133.0,106107.0,150179.0,184625.0
2013-02-01,339247.0,150261.0,241611.0,166431.0,313210.0,140384.0,241591.0,286525.0,130822.0,153326.0,152992.0,213002.0,135507.0,157680.0,224655.0,174594.0,458170.0,214785.0,236404.0,103091.0,238630.0,124234.0,493091.0,111427.0,215982.0,236488.0,163396.0,227720.0,118553.0,224092.0,121339.0,146758.0,260039.0,164108.0,140196.0,160275.0,130861.0,106686.0,246395.0,111783.0,90147.0,158916.0,115255.0,185764.0,207245.0,105731.0,209900.0,122656.0,106322.0,150380.0,186434.0
2013-03-01,345822.0,151950.0,242120.0,168432.0,315562.0,141291.0,243751.0,287435.0,132024.0,157157.0,153441.0,213750.0,135880.0,158440.0,227348.0,175782.0,457420.0,215882.0,238554.0,104335.0,239463.0,124565.0,494838.0,111573.0,218209.0,237642.0,165653.0,228043.0,118873.0,225086.0,121560.0,147205.0,261815.0,164564.0,140563.0,160626.0,131559.0,106853.0,247506.0,112026.0,90408.0,159530.0,115426.0,186028.0,207774.0,105810.0,210727.0,123007.0,106567.0,150835.0,188083.0
